id,wer,pred_transcription,time
2830-3980-0000,0.07360861759425494," In every way, they sought to undermine the authority of St. Paul. They said to the Galatians, You have no right to think highly of Paul. He was the last to turn to Christ. Paul came later and is beneath us. Indeed, he persecuted the Church of Christ for a long time. Do you suppose that God, for the sake of a few Lutheran heretics, would disown his entire Church? Against these boasting false apostles, Paul boldly defends his apostolic authority in ministry. as the ambassador of a government is honored for his office and not for his private person so the minister of christ should exalt his office in order to gain authority among men paul takes pride in his ministry not to his own praise but to the praise of god either he calls ministers through the agency of men or he calls them directly as he called the prophets and apostles paul declares that the false apostles were called or sent neither by men nor by man The most they could claim is that they were sent by others. He mentions the apostles first because they were appointed directly by God. The call is not to be taken lightly. For a person to possess knowledge is not enough. It spoils one's best work. When I was a young man, I thought Paul was making too much of his call. I did not then realize the importance of the ministry. I knew nothing of the doctrine of faith because we were taught sophistry instead of certainty, and nobody understood spiritual boasting. This is no sinful pride, it is holy pride. And God the Father who raised him from the dead. The clause seems superfluous on first sight. These perverters of the righteousness of Christ resist the Father and the Son and the works of them both. In this whole epistle, Paul treats of the resurrection of Christ. By his resurrection, Christ won the victory over law, sin, flesh, world, devil, death, hell, and every evil. Verse 2. and all the brethren which are with me. This should go far in shutting the mouths of the false apostles. Although the brethren with me are not apostles like myself, yet they are all of one mind with me, think, write, and teach as I do. They do not go where the enemies of the gospel predominate. They go where the Christians are. Why do they not invade the Catholic provinces and preach their doctrine to godless princes, bishops, and doctors, as we have done by the help of God? We look for that reward which eye hath not seen, nor ear heard, neither hath entered into the heart of man. Not all the Galatians had become perverted. These means cannot be contaminated. They remain divine regardless of men's opinion. Wherever the means of grace are found, there is the Holy Church, even though Antichrist reigns there. So much for the title of the epistle now follows the greeting of the Apostle. Verse 3 Grace be to you, and peace from God the Father, and from our Lord Jesus Christ. The terms of grace and peace are common terms with Paul, and are now pretty well understood. The greeting of the Apostle is refreshing. Grace involves the remission of sins, peace, and a happy conscience. The world brands this a pernicious doctrine. Experience proves this. However, the grace and peace of God will. Men should not speculate about the nature of God. Was it not enough to save from God the Father? To do so is to lose God altogether because God becomes intolerable when we seek to measure and to comprehend His infinite majesty. He came down to earth, lived among men, suffered, was crucified, and then he died, standing clearly before us, so that our hearts and eyes may fasten upon him. Embrace him, and forget about the nature of God. Did not Christ himself say, I am the way, and the truth, and the life? No man cometh unto the Father but by me? When you argue about the nature of God, apart from the question of justification, you may be as profound as you like. We are to hear Christ, who has been appointed by the Father as our divine teacher. At the same time, Paul confirms our creed that Christ is very God. That Christ is very God is apparent in that Paul ascribes to him divine powers equally with the Father, as, for instance, the power to dispense grace and peace. To bestow peace and grace lies in the province of God, who alone can create these blessings. The angels cannot. Otherwise, Paul should have written, Grace from God the Father and peace from our Lord Jesus Christ. The Arians took Christ for a noble and perfect creature, superior even to the angels, because by him God created heaven and earth. Muhammad also speaks highly of Christ. Paul sticks to his theme. He never loses sight of the purpose of his epistle. Not gold or silver or paschal lambs or an angel, but himself. What for? Not for a crown, or a kingdom, or our goodness, but for our sins. Underscore these words, for they are full of comfort for sore consciences. How may we obtain remission of our sins? Paul answers, the man who is named Jesus Christ and the Son of God gave himself for our sins. Since Christ was given for our sins, it stands to reason that they cannot be put away by our own efforts. This sentence also defines our sins as great, so great, in fact, that the whole world could not make amends for a single sin. The greatness of the ransom, Christ, the Son of God, indicates this. The vicious character of sin is brought out by the words, who gave himself for our sins. But we are careless. We make light of sin. We think that by some little work or merit we can dismiss sin. This passage, then, bears out the fact that all men are sold under sin. This attitude springs from a false conception of sin, the conception that sin is a small matter, easily taken care of by good works, that we must present ourselves unto God with a good conscience, that we must feel no sin before we may feel that Christ was given for our sins. This attitude is universal and particularly developed in those who consider themselves better than others. But the real significance and comfort of the words, for our sins, is lost upon them. On the other hand, we are not to regard them as so terrible that we must despair.",12.256773710250854
4446-2275-0000,0.078125," The stop at Queenstown, the tedious passage up the Mercy, were things that he noted dimly through his growing impatience. She blushed and smiled and fumbled his card in her confusion before she ran upstairs. Alexander paced up and down the hallway, buttoning and unbuttoning his overcoat, until she returned and took him up to Hilda's living room. The room was empty when he entered. ""'Alexander did not sit down. ""'I felt it in my bones when I woke this morning ""'that something splendid was going to turn up. ""'I thought it might be Sister Kate or Cousin Mike ""'would be happening along. ""'She pushed him toward the big chair by the fire ""'and sat down on a stool at the opposite side of the hearth, ""'her knees drawn up to her chin, ""'laughing like a happy little girl. ""'When did you come, Bartley, and how did it happen? ""'You haven't spoken a word.' ""'I got in about ten minutes ago.' ""'Alexander leaned forward and warmed his hands before the blaze. Bartley bent lowered over the fire. She looked at his heavy shoulders and big, determined head, thrust forward like a catapult in leash. ""'I'll do anything you wish me to, Bartley,' she said tremulously. ""'I can't stand seeing you miserable.' He pulled up a window as if the air were heavy. Hilda watched him from the corner, trembling and scarcely breathing, dark shadows growing about her eyes. ""'But it's worse now. It's unbearable. I get nothing but misery out of either.' The world is all there, just as it used to be, but I can't get at it any more. It was myself I was defying Hilda. Hilda's face quivered, but she whispered, Yes, I think it must have been. But why didn't you tell me when you were here in the summer? Alexander groaned. I meant to, but somehow I couldn't. She pressed his hand gently in gratitude. Weren't you happy then, at all? She closed her eyes and took a deep breath, as if to draw in again the fragrance of those days. He moved uneasily, and his chair creaked. Yes, yes, she hurried, pulling her hand gently away from him. Please tell me one thing, Bartley. At least tell me that you believe I thought I was making you happy. Yes, Hilda, I know that, he said simply. I understand, Bartley. I was wrong, but I didn't know. You've only to tell me now. What I mean is that I want you to promise never to see me again, no matter how often I come, no matter how hard I beg. Keep away if you wish. When have I ever followed you? Alexander rose and shook himself angrily. Yes, I know I'm cowardly. He took her roughly in his arms. Do you know what I mean? Oh, Bartley, what am I to do? I will ask the least imaginable, but I must have something. I must know about you. ""'The sight of you, Bartley, to see you living and happy and successful, can I never make you understand what that means to me? You see, loving someone as I love you makes the whole world different. And then you came back, not caring very much, but it made no difference.' Bartley bent over and took her in his arms, kissing her mouth and her wet, tired eyes. ""'Don't cry, don't cry,' he whispered. ""'We've tortured each other enough for to-night.'",5.224049806594849
2961-960-0000,0.1484375," he passes abruptly from persons to ideas and numbers and from ideas and numbers to persons from the heavens to man from astronomy to physiology he confuses or rather does not distinguish subject and object first and final causes and is dreaming of geometrical figures lost in a flux of sense the influence which the timaeus has exercised upon posterity is due partly to a misunderstanding in the supposed depths of this dialogue the neoplatonists found hidden meanings in connections with the jewish and christian scriptures and out of them they elicited doctrines quite at variance with the spirit of plato they were absorbed in his theology and were under the dominion of his name while that which was truly great and truly characteristic in him his effort to realize and connect abstractions was not understood by them at all there is no danger of the modern commentators on the timaeus falling into the absurdities of the neoplatonists in the present day we are well aware that an ancient philosopher is to be interpreted from himself and by the contemporary history of thought the fancies of the neoplatonists are only interesting to us because they exhibit a phase of the human mind which prevailed widely in the first centuries of the christian era and is not wholly extinct in our own day but they have nothing to do with the interpretation of plato and in spirit they are we do not know how plato would have arranged his own dialogues or whether the thought of arranging any of them besides the two trilogies which he has expressly connected was ever present to his mind the dialogue is primarily concerned with the animal creation including under this term the heavenly bodies and with man only as one among the animals but he has not as yet defined this intermediate territory which lies somewhere between medicine and mathematics and he would have felt that there was as great an impiety in ranking theories of physics first in the order of knowledge as in placing the body before the soul with heraclitus he acknowledges the perpetual flux like an exagoras he asserts the predominance of mind although admitting an element of necessity which reason is incapable of subduing like the pythagoreans he supposes the mystery of the world to be contained in number many if not all the elements of the pre-socratic philosophy are included in the timaeus It is probable that the relation of the ideas to God or of God to the world was differently conceived by him at different times of his life. The ideas also remain, but they have become types in nature, forms of men, animals, birds, fishes. The style and plan of the Tineas differ greatly from that of any other of the Platonic dialogues. but plato has not the same mastery over his instrument which he exhibits in the phaedrus or symposium nothing can exceed the beauty or art of the introduction in which he is using words after his accustomed manner but in the rest of the work the power of language seems to fail him and the dramatic form is wholly given up he could write in one style but not in another and the greek language has not as yet been fashioned by any poet or philosopher to describe physical phenomena and hence we find the same sort of clumsiness in the timaeus of plato which characterizes the philosophical poem of lucretius there is a want of flow and often a defect of rhythm the meaning is sometimes obscure and there is a greater use of apposition and more of repetition than occurs in plato's earlier writings plato had not the command of his materials which would have enabled him to produce a perfect work of art",5.2199273109436035
5639-40744-0000,0.1449056603773585," Eleven o'clock had struck. It was a fine, clear night. They were the only persons on the road. And they sauntered leisurely along, to avoid paying the price of fatigue for the recreation provided for the Toledans in the valley or on the banks of their river. Secure, as he thought, in the careful administration of justice in that city, and the character of its well-disposed inhabitants, the good Hidalgo was far from thinking that any disaster could befall his family. rudolfo and his companions with their faces muffled in their cloaks stared rudely and insolently at the mother the daughter and the servant-maid in a moment he communicated his thoughts to his companions and in the next moment they resolved to turn back and carry her off to please rudolfo for the rich who are open-handed always find parasites ready to encourage their bad propensities and thus to conceive this wicked design to communicate it approve it, resolve on Ravish and Laocadia, and to carry that design into effect was the work of a moment. They drew their swords, hid their faces in the flaps of their cloaks, turned back, and soon came in front of the little party, who had not yet done giving thanks to God for their escape from those audacious men. Finally the one party went off exalting, and the other was left in and Leocadia's parents reached theirs, heartbroken and despairing. Meanwhile, Rudolfo had Leocadia safe in his custody, and in his own apartment. Who touches me? Am I in bed? Mother, dear father, do you hear me? It is the only amends I ask of you for the wrong you have done me. She found the door, but it was locked outside. She succeeded in opening the window, and the moonlight shone in so brightly that she could distinguish the color of some damask hanging in the room. she saw that the bed was gilded and so rich that it seemed that of a prince rather than of a private gentleman among other things on which she cast her eyes was a small crucifix of solid silver standing on a cabinet near the window this person was rudolpho who though he had gone to look for his friends had changed his mind in that respect not thinking it advisable to acquaint them with what had passed between him and the girl on the contrary he resolved to tell them that repenting of his violence and moved by her tears he had only carried her half way towards his house and then let her go choking with emotion leocadia made a sign to her parents that she wished to be alone with them that would be very well my child replied her father if your plan were not liable to be frustrated by ordinary cunning but no doubt this image had been already missed by its owner and he will have set it down for certain that it was taken out of the room by the person he locked up there what you had best do my child is to keep it and pray to it that since it was a witness to your undoing it will deign to vindicate your cause by its righteous judgment thus did the humane and right-minded father comfort his unhappy daughter and her mother, embracing her again, did all she could to soothe the feelings. She, meanwhile, passed her life with her parents in the strictest retirement, never letting herself be seen, but shunning every eye lest it should read her misfortune in her face. Time rolled on. The hour of her delivery arrived. It took place in the utmost secrecy, her mother taking upon her the office of midwife, as she gave birth to a son, one of the most beautiful ever seen. when the boy walked through the streets blessings were showered upon him by all who saw him blessing upon his beauty upon the mother that bore him upon the father that begot him upon those who brought him up so well one day when the boy was sent by his grandfather with a message to a relation he passed along a street in which there was a great concourse of horsemen the bed she too well remembered was there and above all the cabinet on which had stood the image she had taken away was still on the same spot. Louis was out of danger in a fortnight. In a month he rose from his bed, and during all that time he was visited daily by his mother and grandmother, and treated by the master and mistress of the house as if he was their own child. This truth, which I have learned from her lips, is confirmed by his face, in which we have both beheld that of our son. Just then Leocadia came to herself. And embracing the cross seemed changed into a sea of tears, and the gentleman remaining in utter bewilderment, until his wife had repeated to him, from beginning to end, Leocadia's whole story, and he believed it, through the blessed dispensation of heaven which had confirmed it by so many convincing testimonies. So persuasive were her entreaties, and so strong her assurances that no harm whatever could result to them, from the information she sought. they were induced to confess that one summer's night the same she had mentioned themselves and another friend being out on a stroll with rodolpho they had been concerned in the abduction of a girl whom rodolpho carried off whilst the rest of them detained her family who made a great outcry and would have defended her if they could for god's sake my lady mother give me a wife who would be an agreeable companion not one who will disgust me, so that we may both bear evenly and with mutual goodwill, the yoke imposed on us by heaven, instead of pulling this way and that way, and fretting each other to death. Her bearing was graceful and animated. She led her son by the hand, and before her walked two maids, with wax lights and silver candlesticks. All rose to do her reverence, as if something from heaven had miraculously appeared before them. but gazing on her entranced with admiration not one of them was able to address a single word to her she reflected how near she stood to the crisis which was to determine whether she was to be blessed or unhappy for ever and racked by the intensity of her emotions she suddenly changed color her head dropped and she fell forward in a swoon into the arms of the dismayed estephania his mother had left her to him as being her destined protector but when she saw that he too was insensible she was near making a third and would have done so had he not come to himself know then son of my heart that this fainting lady is your real bride i say real because she is the one whom your father and i have chosen for you and the portrait was a pretense just at the moment when the tears of the pitying beholders flowed fastest and their ejaculations were most expressive of despair leocadia gave signs of recovery and brought back gladness to the hearts of all this was done for the event took place at a time when the consent of the parties was sufficient for the celebration of a marriage without any of the preliminary formalities which are now so properly required nor was rodolpho less surprised than they and the better to assure himself of so wonderful a fact he begged leocadia to give him some token which should make perfectly clear to him that which indeed he did not doubt, since it was authenticated by his parents.",11.118462324142456
1284-1181-0000,0.15673289183222958," ojo examined this curious contrivance with wonder margolot had first made the girl's form from the patchwork quilt and then she had dressed it with a patchwork skirt and an apron with pockets in it using the same gay material throughout the head of the patchwork girl was the most curious part of her the hair was of brown yarn and hung down on her neck in several neat braids gold is the most common metal in the land of oz and is used for many purposes because it is soft and pliable no i forgot all about the brains exclaimed the woman well that may be true agreed margolot but on the contrary a servant with too much brains is sure to become independent and high and mighty and feel above her work she poured into the dish a quantity from each of these bottles I think that will do, she continued, for the other qualities are not needed in a servant. She ran to her husband's side at once, and helped him lift the four kettles from the fire. Their contents had all boiled away, leaving in the bottom of each kettle a few grains of fine white powder. Very carefully the magician removed this powder, placing it all together in a golden dish, where he mixed it with a golden spoon. no one saw him do this for all were looking at the powder of life but soon the woman remembered what she had been doing and came back to the cupboard ojo became a bit uneasy at this for he had already put quite a lot of the cleverness powder in the dish but he dared not interfere and so he comforted himself with the thought that one cannot have too much cleverness he selected a small gold bottle with a pepper-box top so that the powder might be sprinkled on any object through the small holes most people talk too much so it is a relief to find one who talks too little i am not allowed to perform magic except for my own amusement he told his visitors as he lighted a pipe with a crooked stem and began to smoke the wizard of oz who used to be a humbug and knew no magic at all has been taking lessons of glinda and i'm told he is getting to be a pretty good wizard but he is nearly the assistant of the great sorceress it truly is asserted the magician i now use them as ornamental statuary in my garden dear me what a chatterbox you're getting to be onk remarked the magician who was pleased with the compliment asked the voice in scornful accents",2.7800655364990234
121-127105-0000,0.18478260869565216," It was this observation that drew from Douglas, not immediately, but later in the evening, a reply that had the interesting consequence to which I call attention. Someone else told a story not particularly effective, which I saw he was not following, cried one of the women. He took no notice of her. He looked at me, but as if, instead of me, he saw what he spoke of. There was a unanimous groan at this, and much reproach, after which, in his preoccupied way, he explained, The story's written. I could write to my man and enclose the key. He could send down the packet as he finds it. The others resented postponement, but it was just his scruples that charmed me. To this his answer was prompt. Oh, thank God, no. And is the record yours? ""'She would have been worthy of any whatever. ""'It wasn't simply that she said so, but that I knew she hadn't. ""'I was sure. I could see. ""'You'll easily judge why when you hear. ""'Because the thing had been such a scare?' ""'He continued to fix me. ""'You are acute.' ""'He quitted the fire and dropped back into his chair. ""'Probably not till the second post. ""'It was almost the tone of hope. ""'Everybody will stay,' cried the ladies, whose departure had been fixed. ""'Who was it she was in love with?' the story will tell i took upon myself to reply oh i can't wait for the story the story won't tell said douglas not in any literal vulgar way more's the pity then won't you tell douglas well if i don't know who she was in love with i know who he was let me say here distinctly to have done with it that this narrative from an exact transcript of my own made much later is what i shall presently give poor douglas before his death when it was in sight committed to me the manuscript that reached him on the third of these days and that on the same spot with immense effect he began to read to our hushed little circle on the night of the fourth the departing ladies who had said they would stay didn't of course thank heaven stay they departed in consequence of arrangements made in a rage of curiosity as they professed produced by the touches with which he had already worked us up. The first of these touches conveyed that the written statement took up the tale at a point after it had, in a manner, begun. He had for his own town residence a big house filled with the spoils of travel and the trophies of the chase. But it was to his country home, an old family place in Essex, that he wished her immediately to proceed. The awkward thing was that they had practically no other relations. and that his own affairs took up all his time. There were plenty of people to help, but of course the young lady who should go down as governess would be in supreme authority. I don't anticipate. She was young, untried, nervous. It was a vision of serious duties and little company, of really great loneliness. Yes, but that's just the beauty of her passion. It was the beauty of it. It sounded dull, but sounded strange, and all the more so because of his main condition, which was, she promised to do this, and she mentioned to me that when for a moment, disburdened, delighted, he held her hand, thanking her for the sacrifice, she already felt rewarded. But was that all her reward? one of the ladies asked.",5.309452295303345
7127-75946-0000,0.12582781456953643," At the conclusion of the banquet, which was served at five o'clock, the king entered his cabinet, where his tailors were awaiting him for the purpose of trying on the celebrated costume representing spring, which was the result of so much imagination, and had cost so many efforts of thought to the designers and ornament workers of the court. Ah, very well. Let him come in, then, said the king. and as if colbert had been listening at the door for the purpose of keeping himself au courant with the conversation he entered as soon as the king had pronounced his name to the two courtiers gentlemen do your posts whereupon saint haignan and villeroy took their leave certainly sire but i must have money to do that what what do you mean inquired louise he has given them with too much grace not to have others still to give if they are required which is the case at the present moment. It is necessary, therefore, that he should comply. The king frowned. Does your majesty, then, no longer believe the disloyal attempt? Not at all. You are, on the contrary, most agreeable to me. Your majesty's plan, then, in this affair is, you will take them from my private treasure. The news circulated with the rapidity of lightning. During its progress, it kindled every variety of coquetry, desire, and wild ambition. The king had completed his toilet by nine o'clock. He appeared in an open carriage decorated with branches of trees and flowers. The queens had taken their seats upon a magnificent dais or platform erected upon the borders of the lake in a theater of wonderful elegance of construction. Suddenly, for the purpose of restoring peace and order, Spring, accompanied by his whole court, made his appearance. The seasons, allies of spring, followed him closely to form a quadrille, which, after many words of more or less flattering import, was the commencement of the dance. His legs, the best shaped at court, were displayed to great advantage in flesh-colored silken hose, a silk so fine and so transparent that it seemed almost like flesh itself. there was something in his carriage which resembled the buoyant movements of an immortal and he did not dance so much as seemed to soar along yes it is suppressed far from it sire your majesty having given no directions about it the musicians have retained it yes sire and ready dressed for the ballet sire he said your majesty's most devoted servant approaches to perform a service on this occasion with similar zeal that he has already shown on the field of battle the king seemed only pleased with everyone present monsieur was the only one who did not understand anything about the matter the ballet began the effect was more than beautiful when the music by its bursts of melody carried away these illustrious dancers When the simple, untutored pantomime of that period, only the more natural on account of the very indifferent acting of the august actors, had reached its culminating point of triumph, the theater shook with tumultuous applause. Disdainful of a success of which Madame showed no acknowledgment, he thought of nothing but boldly regaining the marked preference of the princess. By degrees all his happiness, all his brilliancy, subsided into regret and uneasiness, so that his limbs lost their power, his arms hung heavily by his sides, and his head drooped as though he was stupefied. The king, who had from this moment become in reality the principal dancer in the quadrille, cast a look upon his vanquished rival.",5.166092395782471
4992-41806-0000,0.2630208333333333," natty harman tried the kitchen pump secretly several times during the evening for the water had to run uphill all the way from the well to the kitchen sink and he believed this to be a continual miracle that might give out at any moment to-night there was no need of extra heat and there were great ceremonies to be observed in lighting the fires on the hearthstones kathleen waved the torch to and fro as she recited some beautiful lines written for some such purpose as that which called them together to-night burn fire burn flicker flicker flame next came olive's turn to help in the ceremonies ralph thurston had found a line of latin for them in his beloved horace tibi splendet focus for you the hearth-fire shines olive had painted the motto on a long narrow panel of canvas and giving it to mr popham stood by the fireside while he deftly fitted it into the place prepared for it olive has another lovely gift for the yellow house said mother carrie rising and to carry out the next part of the programme we shall have to go in procession upstairs to my bedroom exclaimed bill harron to his wife as they went through the lighted hall ain't they the greatest mother carrie poured coffee nancy chocolate and the others helped serve the sandwiches and cake doughnuts and tarts at that moment the gentleman entered bearing a huge object concealed by a piece of green felt approaching the dining-table he carefully placed the article in the center and removed the cloth thinks out of myself i'd never seen anything i'se papa couldn't mend if he took time enough and glue enough so i carried this little feller home in a bushel basket one night last month and i've spent eleven evenings putting him together the face of the mahogany shone with delight and why not when it was doing everything almost everything within the scope of a piano and yet the family had enjoyed weeks of good nourishing meals on what had been saved by its exertions We choose the shadow, but the sun that cast it shines behind us still.",2.5582587718963623
4992-23283-0000,0.23017902813299232," but the more forgetfulness had then prevailed the more powerful was the force of remembrance when she awoke miss milner's health is not good so there is to me added sanford with a sarcastic sneer and yet you must own her behaviour has warranted them has it not been in this particular incoherent and unaccountable not that i know of not one more that i know of he replied with astonishment at what she had insinuated and yet with a perfect assurance that she was in the wrong perhaps i am mistaken answered she to ask any more questions of you i believe would be unfair he seemed to wait for her reply but as she made none he proceeded oh my lord cried miss woodley with a most forcible accent you are the last person on earth she would pardon me for entrusting but in such a case miss milner's election of a husband shall not direct mine if she does not know how to estimate her own value i do independent of her fortune she has beauty to captivate the heart of any man and with all her follies she has a frankness in her manner an unaffected wisdom in her thoughts a vivacity in her conversation and withal a softness in her demeanour that might alone engage the affections of a man of the nicest sentiments and the strongest understanding my lord miss milner's taste is not a depraved one it is but too refined what can you mean by that miss woodley you talk mysteriously is she not afraid that i will thwart her inclinations Again he searched his own thoughts, nor ineffectually as before. Miss Woodley was too little versed in the subject to know this would have been not to love at all, at least not to the extent of breaking through engagements and all the various obstacles that still mitigated against their union. To relieve her from both, he laid his hand with force upon his heart and said, Do you believe me? i will make no unjust use of what i know he replied with firmness i believe you my lord i have never yet however been vanquished by them and even upon this occasion my reason shall combat them to the last and my reason shall fail me before i do wrong",2.7034220695495605
7127-75947-0000,0.1815431164901664," Everyone could observe his agitation and prostration, a prostration which was, indeed, the more remarkable since people were not accustomed to see him, with his arms hanging listlessly by his side, his head bewildered, and his eyes, with all their bright intelligence, bedimmed. Upon this, Madame deigned to turn her eyes languishingly towards the Comte, observing, Do you think so? she replied with indifference. yes the character which your royal highness assumed is in perfect harmony with your own explain yourself i allude to the goddess the princess inquired no she then rose humming the air to which she was presently going to dance the arrow pierced his heart and wounded him mortally a quarter of an hour afterwards he returned to the theatre But it will be readily believed that it was only a powerful effort of reason over his great excitement that enabled him to go back. Or perhaps, for love is thus strangely constituted, he found it impossible even to remain much longer separated from the presence of one who had broken his heart. When she perceived the young man, she rose, like a woman surprised in the midst of ideas she was desirous of concealing from herself. Remain, I implore you. The evening is most lovely. Indeed, ah, I remember now, and I congratulate myself. Do you love anyone? Forgive me, I hardly know what I am saying. A thousand times forgive me. Madame was right, quite right. This brutal exile has completely turned my brain. There cannot be a doubt he received you kindly, for, in fact, you returned without his permission. Oh, Mademoiselle. Why have I not a devoted sister or a true friend such as yourself? What, already here? they said to her. I have been here this quarter of an hour, replied Lavallier. Did not the dancing amuse you? No, no more than the dancing. Lavallier is quite a poetess, said Tonnet Charente. I am a woman, and there are few like me. Whoever loves me flatters me. Whoever flatters me pleases me. And whoever pleases, well, said Montelet, you do not finish. It is too difficult, replied Mademoiselle de Tannay-Charlotte, laughing loudly. Look, yonder, do you not see the moon slowly rising, silvering the topmost branches of the chestnuts and the oaks? Exquisite soft turf of the woods, the happiness which your friendship confers upon me. Well, said Mademoiselle de Tannay-Charlotte, I also think a good deal, but I take care. To say nothing, said Montalais, so that when Mademoiselle de Tonnet-Cherent thinks, Athene is the only one who knows it. Quick, quick, then, among the high reed grass, said Montalais. Stoop, Athene, you are so tall. The young girls had indeed made themselves small, indeed invisible. She was here just now, said the Count. You are positive, then? Yes, but perhaps I frightened her. in what way how is it lavalier said mademoiselle de tenechant that the vicomte de braga alone spoke of you as louise it seems the king will not consent to it good gracious has the king any right to interfere in matters of that kind i give my consent oh i am speaking seriously replied montalais and my opinion in this case is quite as good as the king's i suppose is it not louise Let us run, then, said all three, and gracefully lifting up the long skirts of their silk dresses, they lightly ran across the open space between the lake and the thickest covert of the park. In fact, the sound of madame's and the queen's carriages could be heard in the distance upon the hard, dry ground of the roads, followed by the mountain cavaliers. In this way, the fete of the whole court was a fete also for the mysterious inhabitants of the forest. For certainly the deer in the break, the pheasant on the branch, the fox in its hole, were all listening.",6.357022047042847
5142-36586-0000,0.1836734693877551," It is manifest that man is now subject to much variability, so it is with the lower animals, the variability of multiple parts, but this subject will be more properly discussed when we treat of the different races of mankind, effects of the increased use and disuse of parts.",0.5726282596588135
260-123288-0000,0.17857142857142858," The roarings become lost in the distance. The weather, if we may use the term, will change before long. The atmosphere is charged with vapors, pervaded with the electricity generated by the evaporation of saline waters. The electric light can scarcely penetrate through the dense curtain, which is dropped over the theater on which the battle of the elements is about to be waged. The air is heavy. The sea is calm. From time to time, a fleecy tuft of mist, with yet some gleaming light left upon it, drops down upon the dense floor of gray and loses itself in the opaque and impenetrable mass. The atmosphere is evidently charged and surcharged with electricity. The wind never lulls, but to acquire increased strength, the vast bank of heavy clouds is a huge reservoir of fearful, windy gusts and rushing storms. there's a heavy storm coming on i cried pointing towards the horizon those clouds seem as if they were going to crush the sea but if we have now ceased to advance why do we yet leave that sail loose which at the first shock of a tempest may capsize us in a moment that will be the safest no no never The piled-up vapors condensed into water, and the air, put into violent action to supply the vacuum left by the condensation of the mists, rouses itself into a whirlwind. Hans stirs not. From the undersurface of the clouds, there are continual emissions of lurid light. Electric matter is in continual evolution from their component molecules. The gaseous elements of the air need to be slaked with moisture. for innumerable columns of water rush upwards into the air and fall back again in white foam i refer to the thermometer it indicates the figure is obliterated is the atmospheric condition having once reached its density to become final the raft bears on still to the southeast at noon the violence of the storm redoubles each of us is lashed as some part of the raft the waves rise above our heads they seem to be we are lost but i am not sure he nods his consent the fireball half of it white half azure blue and the size of a ten inch shell move slowly about the raft but revolving on its own axis with astonishing velocity as if whipped round by the force of the whirlwind here it comes there it glides now it is up the ragged stump of the mast thence it lightly leaps on the provision bag descends with a light bound and just skims the powder magazine horrible we shall be blown up but no the dazzling disk of mysterious light nimbly leaps aside it approaches hans who fixes his blue eye upon it steadily it threatens the head of my uncle who falls upon his knees with his head down to avoid it A suffocating smell of nitrogen fills the air, it enters the throat, it fills the lungs. We suffer stifling pains.",4.047553539276123
5105-28241-0000,0.14285714285714285," her sea-going qualities were excellent and would have amply sufficed for a circumnavigation of the globe after an apprenticeship on a merchant ship he had entered the imperial navy and had already reached the rank of lieutenant when the count appointed him to the charge of his own private yacht in which he was accustomed to spend by far the greater part of his time throughout the winter generally cruising in the mediterranean whilst in the summer he visited more northern waters the late astounding events however had rendered procope manifestly uneasy and not the less so from his consciousness that the count secretly partook of his own anxiety steam up and canvas spread the schooner started eastwards although only a moderate breeze was blowing the sea was rough A circumstance to be accounted for only by the diminution in the force of the earth's attraction, rendering the liquid particles so buoyant that by the mere effect of oscillation they were carried to a height that was quite unprecedented. For a few miles she followed the line hitherto presumably occupied by the coast of Algeria, but no land appeared to the south. The log and the compass, therefore, were able to be called upon to do the work of the sextant, which had become utterly useless. there's no fear of that sir the earth has undoubtedly entered upon a new orbit but she is not incurring any probable risk of being precipitated on to the sun and what demonstration do you offer asked servidac eagerly that it will not happen ocean reigned supreme all the images of his past life floated upon his memory his thoughts sped away to his native france only to return again to wonder whether the depths of ocean would reveal any traces of the algerian metropolis is it not impossible he murmured aloud that any city should disappear so completely would not the loftiest eminences of the city at least be visible Another circumstance was most remarkable. To the surprise of all, and especially of Lieutenant Procope, the line indicated a bottom at a nearly uniform depth of from four to five fathoms, and although the sounding was persevered with continuously for more than two hours over a considerable area, the differences of level were insignificant. not corresponding in any degree to what would be expected over the site of a city that had been terraced like the seats of an amphitheater you must see lieutenant i should think that we are not so near the coast of algeria as you imagined after pondering a while he said if we were farther away i should expect to find a depth of two or three hundred fathoms instead of five fathoms five fathoms Its depth remained invariable, still four, or at most five, fathoms, and although its bottom was assiduously dredged, it was only to prove it barren of marine production of any type. Nothing was to be done but to put about, and return in disappointment toward the north.",3.699554204940796
